X,Y,Class ID,Class 0,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Class 7,Class 8,Class 9,Class 10,Class 11,Class 12,Class 13,Class 14,Class 15,Class 16,Class 17,Class 18,Class 19,ProbClass0,ProbClass1,ProbClass2,ProbClass3,ProbClass4,ProbClass5,ProbClass6,ProbClass7,ProbClass8,ProbClass9,ProbClass10,ProbClass11,ProbClass12,ProbClass13,ProbClass14,ProbClass15,ProbClass16,ProbClass17,ProbClass18,ProbClass19,Minor Axis,Major Axis,Rotation,RNA Concentration,Color_string
109.54143665797443,797.800444568266,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.008372143350751579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9916278566492484,0.0,0.0,0.0,0.0,0.0,22.80388954163953,26.84928187634836,0.4778020118949994,1.1499956250206758,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
192.02808108854143,796.5137900213873,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.04737723944191924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9526227605580808,0.0,0.0,0.0,0.0,0.0,22.864144137938354,27.077893036090174,0.5910815789451345,1.3412405555771287,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
204.4182059809797,793.9117277189871,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0504055737064453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9495944262935547,0.0,0.0,0.0,0.0,0.0,21.61922247710263,28.48159541565099,5.037720895987542,1.0515000109555843,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
312.63780496445446,793.5275778227735,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.05564060946401737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9443593905359826,0.0,0.0,0.0,0.0,0.0,23.193747698874986,27.60020042281244,2.457643902952983,0.9945497442240084,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
331.2293824668319,795.7523618087246,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.022513463253954966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977486536746045,0.0,0.0,0.0,0.0,0.0,18.97185778888189,30.899434944544254,3.631506526797391,0.3696546818859051,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
406.61730758202356,796.6869756180567,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.011155692046781102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988844307953219,0.0,0.0,0.0,0.0,0.0,24.796641541971532,25.456778279179645,3.281414165307193,0.8102410937516692,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
429.7494071115127,797.7083324753104,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.06676970267285218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9332302973271478,0.0,0.0,0.0,0.0,0.0,7.407205009952792,24.58054569617202,1.172044036033022,0.9113112382778129,"(np.float64(0.8392156862745098), np.float64(0.15294117647058825), np.float64(0.1568627450980392), np.float64(1.0))"
450.33802058277143,799.9353496801324,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01811823265951096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981881767340489,0.0,0.0,0.0,0.0,0.0,22.13796382982157,28.724612112058697,5.095027409484496,0.2048416384337668,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
522.35473243335,797.1152884678011,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.015876482386476456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9841235176135236,0.0,0.0,0.0,0.0,0.0,19.364168349404085,31.58836410007469,2.356202896621336,0.9305567327222803,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
548.1260155465587,793.7083104499419,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.047976051462566775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9520239485374332,0.0,0.0,0.0,0.0,0.0,18.046450941411063,31.31278485953956,6.008063190535942,0.4587698332816494,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
634.665482182677,798.8672741295397,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.014109041911460502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9858909580885395,0.0,0.0,0.0,0.0,0.0,5.110072599911394,27.458470220714023,4.608873712809146,0.5986363740408845,"(np.float64(0.8392156862745098), np.float64(0.15294117647058825), np.float64(0.1568627450980392), np.float64(1.0))"
641.2871547210743,794.6255036276553,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02301781004789956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9769821899521005,0.0,0.0,0.0,0.0,0.0,18.916001277455827,31.09598540114511,1.657036660026748,0.3888672706024064,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
667.7526316025932,798.6608152954011,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.04511310465435553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9548868953456445,0.0,0.0,0.0,0.0,0.0,22.23866292046296,28.218083116269796,5.5666827898012,0.6828568732481524,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
679.5007317745036,806.9394103165544,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.030355862400734193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696441375992658,0.0,0.0,0.0,0.0,0.0,16.834850230182955,33.59919663630891,5.621249525715766,0.8184921685433935,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
753.4829865783536,800.5386238675699,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.029631349161707322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9703686508382927,0.0,0.0,0.0,0.0,0.0,24.32799901483639,25.117158899251756,4.738729056102093,0.6897862360007055,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
770.5227600978575,796.1772684682156,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.06395758153796274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9360424184620373,0.0,0.0,0.0,0.0,0.0,22.79978543790128,26.93946286107783,1.4315186614521982,1.1518748602222435,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
788.0968182239804,793.4389235148252,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01843128593383314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9815687140661669,0.0,0.0,0.0,0.0,0.0,23.83719968616894,27.134111659460274,0.48205699837845484,0.7103310499242587,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
56.9129121704285,820.5019622204761,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0410228855119953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9589771144880047,0.0,0.0,0.0,0.0,0.0,23.108938403928306,27.807172395138856,3.3711293015441477,0.48398886274350034,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
80.90998350292821,816.6077505602192,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.09664105267246226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9033589473275377,0.0,0.0,0.0,0.0,0.0,22.093722830063566,27.07325025075028,5.397837019232166,0.8142462394412268,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
96.71169595268829,809.1867416912835,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.06535829126557806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.934641708734422,0.0,0.0,0.0,0.0,0.0,25.92285949159259,25.44889195924238,3.3323961983225594,0.8776224303986874,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
117.72220090203156,813.5677940078123,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.018133596926434868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9818664030735651,0.0,0.0,0.0,0.0,0.0,23.150272016453766,27.66420161913646,6.27771008859546,1.0092624868590447,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
182.6836449931075,816.4790416384839,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.06278907543283761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9372109245671624,0.0,0.0,0.0,0.0,0.0,18.395686982690528,31.630904853197425,4.18600030774181,2.3810885987264094,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
198.43249293845253,809.9928223210644,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.09217608560656117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9078239143934389,0.0,0.0,0.0,0.0,0.0,26.83675534674343,22.935682780174425,1.925146910822968,0.9470858314029911,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
215.89038579389594,812.570806573607,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.058842182614477614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411578173855224,0.0,0.0,0.0,0.0,0.0,20.17950217427403,29.987862107333275,4.877275696549499,1.1087201585778956,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
242.57807396658117,817.7768623227496,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00122397672738933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9987760232726106,0.0,0.0,0.0,0.0,0.0,21.938644036814335,28.791606728337925,4.676356393167051,0.9899602294921289,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
281.07137455146534,810.7697396748689,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.009073601002103157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9909263989978968,0.0,0.0,0.0,0.0,0.0,20.296743338794588,29.459040388827855,1.57156850047935,0.8435688582960601,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
297.9269894445552,819.3649839191204,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.07116141764003092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9288385823599691,0.0,0.0,0.0,0.0,0.0,27.464272914620505,22.94407013057467,5.1134116613898675,0.8862868744400327,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
323.30846171426305,814.695776806378,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08149782981554876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9185021701844512,0.0,0.0,0.0,0.0,0.0,21.854188303934826,28.021636917992165,2.132525363931663,1.4232565937241444,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
334.9123239955491,814.909465827255,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.05086152701606015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9491384729839398,0.0,0.0,0.0,0.0,0.0,21.585855959339288,28.913589090368934,4.068975378409141,0.9302965088731348,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
385.40445635994683,819.234860715445,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.003524040101396942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996475959898603,0.0,0.0,0.0,0.0,0.0,25.971268472129434,23.659051925866986,1.1405934331906729,0.811970569789438,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
406.65493132857387,815.2848520634977,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.048223749408508924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9517762505914911,0.0,0.0,0.0,0.0,0.0,23.423605219273238,27.257264930047075,5.0036227430558995,0.4185511324493137,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
422.349566799224,819.7206287106966,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.09893115638128851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9010688436187115,0.0,0.0,0.0,0.0,0.0,25.665844904182794,25.665838382044594,5.261202422868908,1.2227929841066145,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
441.7895757482759,812.0589431262114,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.06506036842116501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.934939631578835,0.0,0.0,0.0,0.0,0.0,22.27769215554649,28.167856097556616,0.04632623754836497,1.193549432718434,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
458.20582865388855,815.0180993724672,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.027386788419124414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9726132115808757,0.0,0.0,0.0,0.0,0.0,23.23846436481617,25.91191698387636,2.291345062175671,0.7017509098229548,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
526.137928407178,818.5533764321849,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.06849746907359969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9315025309264003,0.0,0.0,0.0,0.0,0.0,21.653958532024365,28.855406699412345,2.407588427280372,0.8938921303264126,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
538.1609415366781,816.2374428688595,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.09620584967275522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9037941503272447,0.0,0.0,0.0,0.0,0.0,18.948324919164556,30.91863316051318,6.101205998867924,1.3497115582781525,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
560.0125909076253,818.983841031127,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.06831495584597358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9316850441540264,0.0,0.0,0.0,0.0,0.0,22.722523070376052,27.130497099337664,3.3557254516361987,0.9008977323459706,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
620.3313302820724,811.151191953493,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006938486284152052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993061513715847,0.0,0.0,0.0,0.0,0.0,20.508924268522506,29.123379639088807,4.955959782199295,1.1290918406496668,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
646.9925482764834,818.2241268369826,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08548113229488802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.914518867705112,0.0,0.0,0.0,0.0,0.0,26.800798266523262,23.627863621425835,2.8701746095269463,1.2680421740442265,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
657.0409153441082,808.7254371297313,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.09338450628299566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9066154937170043,0.0,0.0,0.0,0.0,0.0,18.37501588263622,31.606331270198105,5.7982425418355,0.7348602533094633,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
678.4573094760887,815.8018901417375,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.050838249806445794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9491617501935542,0.0,0.0,0.0,0.0,0.0,24.98809468673985,25.13174811707577,2.163355033400172,0.6378227953943634,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
700.9608233757849,819.0764108564452,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016772621475331963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983227378524668,0.0,0.0,0.0,0.0,0.0,21.760122944842855,26.824912640034732,2.0668792286283812,0.5726076805489548,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
741.3074216024418,808.5066846365283,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01277313029041078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9872268697095892,0.0,0.0,0.0,0.0,0.0,19.15227821946477,30.44892122162939,1.2703902141084669,0.5540655524103415,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
759.2172058754124,818.304238517007,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08010125216639293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9198987478336071,0.0,0.0,0.0,0.0,0.0,22.426528125976272,27.736167107904365,1.574215616805674,0.4304251431475339,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
779.7939082859015,816.0762410318673,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.06735363904699512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9326463609530049,0.0,0.0,0.0,0.0,0.0,23.91577700050184,26.607299471016205,2.0745356803722954,0.6588434503047754,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
798.7250067390155,809.9446321632049,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004249977536615006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9957500224633851,0.0,0.0,0.0,0.0,0.0,19.457496015978432,30.375919078641534,3.554416018070895,0.48878209454445243,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))"
